project_id,legacy_ocms_code,as_of_date,pre_paimana_observation_months,pre_paimana_schedule_revision_count,pre_paimana_cost_revision_count,pre_paimana_initial_cost,pre_paimana_latest_known_cost,pre_paimana_max_cost_escalation_pct,pre_paimana_initial_doc,pre_paimana_latest_doc,pre_paimana_max_schedule_slippage_months,max_source_date
618194,N24000937,2025-07,5,0,3,544.0,56.0,42.830882352941174,2018-08,2018-08,0.0,2024-03
618196,N24002008,2025-07,1,0,0,2.0,2.0,0.0,2024-12,2024-12,0.0,2024-03
618197,N24002001,2025-07,1,0,0,2.0,2.0,0.0,2025-01,2025-01,0.0,2024-03
618199,N24002178,2025-07,0,0,0,,,0.0,,,0.0,
618200,N24001928,2025-07,1,0,0,24001964.0,24001964.0,0.0,2025-04,2025-04,0.0,2024-03
618204,N24001999,2025-07,1,0,0,27.1,27.1,0.0,2025-06,2025-06,0.0,2024-03
618216,N24001915,2025-07,1,0,0,24001915.0,24001915.0,0.0,2026-06,2026-06,0.0,2024-03
618217,N24001916,2025-07,1,0,0,5.0,5.0,0.0,2026-05,2026-05,0.0,2024-03
618221,N24002180,2025-07,0,0,0,,,0.0,,,0.0,
618222,N24002119,2025-07,1,0,0,2.0,2.0,0.0,2026-01,2026-01,0.0,2024-03
618226,N24001898,2025-07,1,0,0,2.0,2.0,0.0,2024-11,2024-11,0.0,2024-03
618227,N24001850,2025-07,2,0,1,24001296.0,1008.0,0.0,2025-09,2025-09,0.0,2024-03
618228,N24001201,2025-07,5,3,3,4.0,4.0,22625.0,2010-03,2025-12,189.0,2024-03
618229,N24001462,2025-07,2,0,0,2.0,2.0,0.0,2024-07,2024-07,0.0,2024-03
618230,N24001470,2025-07,2,0,0,2.0,2.0,0.0,2025-04,2025-04,0.0,2024-03
618231,N24001447,2025-07,2,0,0,2.0,2.0,0.0,2024-12,2024-12,0.0,2024-03
618233,N24001421,2025-07,3,1,2,1447.0,965.0,0.0,2024-02,2017-02,0.0,2024-03
618234,N24000943,2025-07,5,3,3,4.0,4.0,23250.0,2016-11,2026-02,111.0,2024-03
618237,N24000969,2025-07,5,1,4,2.0,12.0,50850.0,2017-09,2017-01,0.0,2024-03
618238,N24000964,2025-07,5,0,4,26.15,26.15,2890.4397705544934,2017-01,2017-01,0.0,2024-03
618240,N24001461,2025-07,2,1,1,2.0,1041.0,51950.0,2024-03,2016-08,0.0,2024-03
618244,N24002235,2025-07,0,0,0,,,0.0,,,0.0,
618246,N24001877,2025-07,1,0,0,4.0,4.0,0.0,2027-05,2027-05,0.0,2024-03
618249,N24002234,2025-07,0,0,0,,,0.0,,,0.0,
618250,N24002194,2025-07,0,0,0,,,0.0,,,0.0,
618252,N24002201,2025-07,0,0,0,,,0.0,,,0.0,
618255,N24002142,2025-07,0,0,0,,,0.0,,,0.0,
618258,N24001956,2025-07,1,0,0,2.0,2.0,0.0,2023-09,2023-09,0.0,2024-03
618259,N24001386,2025-07,3,0,1,695.0,2.0,0.0,2021-03,2021-03,0.0,2024-03
618263,N24002213,2025-07,0,0,0,,,0.0,,,0.0,
618265,N24001457,2025-07,2,0,0,2.0,2.0,0.0,2024-07,2024-07,0.0,2024-03
618266,N24001471,2025-07,2,0,0,2.0,2.0,0.0,2024-11,2024-11,0.0,2024-03
618282,N24002023,2025-07,1,0,0,24002023.0,24002023.0,0.0,2021-03,2021-03,0.0,2024-03
618283,N24002022,2025-07,1,0,0,9.0,9.0,0.0,2026-06,2026-06,0.0,2024-03
618285,N24001368,2025-07,3,0,0,24001368.0,24001368.0,0.0,2024-01,2024-01,0.0,2024-03
618286,N24001434,2025-07,2,0,1,24001434.0,1180.0,0.0,2024-11,2024-11,0.0,2024-03
618287,N24002229,2025-07,0,0,0,,,0.0,,,0.0,
618288,N24002225,2025-07,0,0,0,,,0.0,,,0.0,
618289,N24001246,2025-07,4,2,3,863.0,24000767.0,2780985.39976825,2022-12,2022-12,0.0,2024-03
618290,N24001258,2025-07,4,2,3,1355.0,2.0,0.0,2022-04,2022-04,23.0,2024-03
618291,N24001257,2025-07,1,0,0,1354.0,1354.0,0.0,2022-10,2022-10,0.0,2021-04
618292,N24001255,2025-07,4,0,3,1353.0,1115.0,0.0,2022-10,2022-10,0.0,2024-03
618293,N24001288,2025-07,1,0,0,2.0,2.0,0.0,2022-04,2022-04,0.0,2021-04
618296,N24001287,2025-07,4,0,2,1363.0,2.0,0.0,2021-12,2021-12,0.0,2024-03
618297,N24001282,2025-07,4,0,0,2.0,2.0,0.0,2022-06,2022-06,0.0,2024-03
618302,N24001332,2025-07,3,0,0,2.0,2.0,0.0,2022-06,2022-06,0.0,2024-03
618303,N24001331,2025-07,3,0,1,2.0,1076.0,53700.0,2022-06,2022-06,0.0,2024-03
618304,N24002227,2025-07,0,0,0,,,0.0,,,0.0,
618305,N24002202,2025-07,0,0,0,,,0.0,,,0.0,
618311,N24002230,2025-07,0,0,0,,,0.0,,,0.0,
618328,N24001278,2025-07,0,0,0,,,0.0,,,0.0,
618336,N24001390,2025-07,0,0,0,,,0.0,,,0.0,
618346,N24001270,2025-07,4,0,2,1293.0,2.0,0.0,2022-06,2022-06,0.0,2024-03
618347,N24001269,2025-07,4,0,3,866.0,1086.0,33.14087759815242,2022-03,2022-03,0.0,2024-03
618351,N24001971,2025-07,1,0,0,24001971.0,24001971.0,0.0,2025-08,2025-08,0.0,2024-03
618352,N24001970,2025-07,1,0,0,24001970.0,24001970.0,0.0,2025-08,2025-08,0.0,2024-03
618353,N24001969,2025-07,1,0,0,24001969.0,24001969.0,0.0,2025-08,2025-08,0.0,2024-03
618354,N24002130,2025-07,0,0,0,,,0.0,,,0.0,
618355,N24001403,2025-07,3,0,0,24001403.0,24001403.0,0.0,2023-03,2023-03,0.0,2024-03
618356,N24001354,2025-07,3,1,1,24001354.0,4.0,0.0,2022-12,2024-04,16.0,2024-03
618357,N24001436,2025-07,2,0,0,24001436.0,24001436.0,0.0,2023-05,2023-05,0.0,2024-03
618358,N24001437,2025-07,2,1,1,24001437.0,10.0,0.0,2023-05,2024-05,12.0,2024-03
618362,N24001358,2025-07,3,1,1,24001358.0,4.0,0.0,2022-12,2021-03,0.0,2024-03
618363,N24001359,2025-07,3,0,0,24001359.0,24001359.0,0.0,2023-01,2023-01,0.0,2024-03
618367,N24002228,2025-07,0,0,0,,,0.0,,,0.0,
618368,N24002162,2025-07,0,0,0,,,0.0,,,0.0,
618369,N24002161,2025-07,0,0,0,,,0.0,,,0.0,
618370,N24002160,2025-07,0,0,0,,,0.0,,,0.0,
618371,N24001831,2025-07,2,0,1,1034.0,24001831.0,2321160.251450677,2025-02,2025-02,0.0,2024-03
618372,N24001544,2025-07,2,1,1,232.26,1182.0,408.9124257297856,2022-03,2025-01,34.0,2024-03
618373,N24001326,2025-07,3,0,1,756.0,4.0,0.0,2028-09,2028-09,0.0,2024-03
618375,N24001334,2025-07,3,0,1,1181.0,2.0,0.0,2023-12,2023-12,0.0,2024-03
618376,N24001314,2025-07,3,0,1,1180.0,2.0,0.0,2023-12,2023-12,0.0,2024-03
618379,N24000861,2025-07,6,1,4,2.0,1217.0,65350.0,2019-09,2023-04,43.0,2024-03
618380,N24000857,2025-07,6,2,4,2.0,2.0,65200.0,2019-09,2023-04,43.0,2024-03
618381,N24000863,2025-07,6,2,3,2.0,1172.0,59550.0,2019-09,2017-04,3.0,2024-03
618382,N24000864,2025-07,6,1,3,2.0,2.0,65500.0,2019-09,2024-04,55.0,2024-03
618383,N24000865,2025-07,6,2,4,2.0,1068.0,65550.0,2019-09,2022-03,48.0,2024-03
618384,N24000862,2025-07,6,1,3,2.0,2.0,65400.0,2019-09,2023-04,43.0,2024-03
618385,N24002159,2025-07,0,0,0,,,0.0,,,0.0,
618386,N24001263,2025-07,0,0,0,,,0.0,,,0.0,
618388,N24001974,2025-07,1,0,0,2.0,2.0,0.0,2025-01,2025-01,0.0,2024-03
618389,N24001473,2025-07,2,0,1,1141.0,1073.0,0.0,2024-02,2024-02,0.0,2024-03
618390,N24000855,2025-07,6,1,4,4.5,1129.0,36077.777777777774,2018-07,2022-07,48.0,2024-03
618391,N24002164,2025-07,0,0,0,,,0.0,,,0.0,
618392,N24002206,2025-07,0,0,0,,,0.0,,,0.0,
618393,N24002163,2025-07,0,0,0,,,0.0,,,0.0,
618394,N24001264,2025-07,4,2,3,1010.0,1244.0,23.16831683168317,2022-04,2022-07,3.0,2024-03
618398,N24001266,2025-07,4,0,3,1011.0,2.0,9.495548961424333,2022-04,2022-04,0.0,2024-03
618399,N24001395,2025-07,3,0,0,24001395.0,24001395.0,0.0,2023-08,2023-08,0.0,2024-03
618402,N24002222,2025-07,0,0,0,,,0.0,,,0.0,
618403,N24002223,2025-07,0,0,0,,,0.0,,,0.0,
618406,N24000868,2025-07,6,1,3,4.0,4.0,25075.0,2019-07,2021-07,24.0,2024-03
618407,N24001543,2025-07,2,0,1,24001543.0,1240.0,0.0,2025-01,2025-01,0.0,2024-03
618408,N24001348,2025-07,3,0,0,24001348.0,24001348.0,0.0,2023-01,2023-01,0.0,2024-03
618409,N24001345,2025-07,3,0,0,24001345.0,24001345.0,0.0,2023-01,2023-01,0.0,2024-03
618410,N24001344,2025-07,3,0,2,24001344.0,1112.0,0.0,2023-01,2023-01,0.0,2024-03
618411,N24001914,2025-07,1,0,0,2.0,2.0,0.0,2024-11,2024-11,0.0,2024-03
618412,N24001256,2025-07,4,0,3,1009.0,1188.0,17.74033696729435,2026-09,2026-09,0.0,2024-03
618413,N24001912,2025-07,1,0,0,1256.0,1256.0,0.0,2025-06,2025-06,0.0,2024-03
618414,N24001406,2025-07,3,0,1,24001406.0,1239.0,0.0,2023-03,2023-03,0.0,2024-03
618415,N24001350,2025-07,3,0,1,24001350.0,1121.0,0.0,2022-12,2022-12,0.0,2024-03
618416,N24001349,2025-07,3,0,1,1163.0,24001349.0,2063644.539982803,2022-12,2022-12,0.0,2024-03
618417,N24002132,2025-07,0,0,0,,,0.0,,,0.0,
618418,N24001474,2025-07,2,1,1,1041.0,17.0,0.0,2024-05,2021-09,0.0,2024-03
618423,N24000763,2025-07,7,1,3,20.456,20.456,6475.087993742667,2018-09,2021-12,39.0,2024-03
618427,N24001261,2025-07,4,0,2,1472.0,2.0,0.0,2023-04,2023-04,0.0,2024-03
618429,N24001262,2025-07,4,2,3,1473.0,1101.0,0.0,2023-04,2023-04,0.0,2024-03
618430,N24001251,2025-07,4,0,2,1469.0,2.0,0.0,2022-04,2022-04,0.0,2024-03
618431,N24001252,2025-07,4,1,3,1470.0,13.0,0.0,2023-04,2024-06,14.0,2024-03
618433,N24001393,2025-07,3,0,0,122.6,122.6,0.0,2022-04,2022-04,0.0,2024-03
618434,N24000946,2025-07,5,3,3,2.0,2.0,40550.0,2016-05,2022-03,73.0,2024-03
618435,N24000438,2025-07,9,0,4,4.0,4.0,27800.0,2018-12,2018-12,0.0,2024-03
618436,N24000431,2025-07,9,3,4,4.0,1129.0,28125.0,2015-09,2022-07,82.0,2024-03
618437,N24000583,2025-07,8,3,3,4.0,4.0,21300.0,2010-08,2021-12,139.0,2024-03
618438,N24000582,2025-07,8,3,3,4.0,4.0,21275.0,2016-01,2024-07,102.0,2024-03
618444,N24000319,2025-07,0,0,0,,,0.0,,,0.0,
618446,N24001337,2025-07,3,2,2,1329.0,1197.0,0.0,2023-11,2023-11,0.0,2024-03
618449,N24001336,2025-07,3,0,1,1328.0,2.0,0.0,2023-04,2023-04,0.0,2024-03
618450,N24001327,2025-07,3,0,2,1327.0,2.0,0.0,2022-05,2022-05,0.0,2024-03
618452,N24002204,2025-07,0,0,0,,,0.0,,,0.0,
618455,N24002030,2025-07,0,0,0,,,0.0,,,0.0,
618456,N24001568,2025-07,2,0,0,388.42,388.42,0.0,2023-05,2023-05,0.0,2024-03
618457,N24001567,2025-07,2,0,0,292.95,292.95,0.0,2022-10,2022-10,0.0,2024-03
618458,N24001612,2025-07,2,0,0,419.0,419.0,0.0,2024-01,2024-01,0.0,2024-03
618463,N24000834,2025-07,6,3,2,254.43,254.43,229.36367566717757,2007-04,2021-10,174.0,2024-03
618465,N24001789,2025-07,2,0,0,190.0,190.0,0.0,2023-08,2023-08,0.0,2024-03
618468,N24001504,2025-07,2,0,0,77.0,77.0,0.0,2024-05,2024-05,0.0,2024-03
618469,N24001506,2025-07,2,0,0,26.582,26.582,0.0,2024-02,2024-02,0.0,2024-03
618470,N24001507,2025-07,2,0,0,3.0,3.0,0.0,2024-05,2024-05,0.0,2024-03
618471,N24001521,2025-07,2,0,0,20.2,20.2,0.0,2024-10,2024-10,0.0,2024-03
618472,N24001508,2025-07,2,0,0,43.0,43.0,0.0,2024-10,2024-10,0.0,2024-03
618473,N24001608,2025-07,2,0,0,69.8,69.8,0.0,2025-07,2025-07,0.0,2024-03
618475,N24001985,2025-07,1,0,0,96.0,96.0,0.0,2025-06,2025-06,0.0,2024-03
618476,N24001821,2025-07,2,0,0,127.0,127.0,0.0,2024-10,2024-10,0.0,2024-03
618477,N24001720,2025-07,2,0,0,156.0,156.0,0.0,2024-05,2024-05,0.0,2024-03
618478,N24001718,2025-07,2,0,0,180.0,180.0,0.0,2024-07,2024-07,0.0,2024-03
618479,N24001717,2025-07,2,0,0,204.5,204.5,0.0,2024-08,2024-08,0.0,2024-03
618481,N24001719,2025-07,2,1,1,4.0,261.705,6442.625,2024-07,2018-11,0.0,2024-03
618495,N24002061,2025-07,1,0,0,4.0,4.0,0.0,2025-06,2025-06,0.0,2024-03
618497,N24002060,2025-07,1,0,0,24002060.0,24002060.0,0.0,2025-11,2025-11,0.0,2024-03
618498,N24001731,2025-07,2,0,0,6.0,6.0,0.0,2025-05,2025-05,0.0,2024-03
618500,N24001772,2025-07,2,1,1,4.0,1298.0,32350.0,2024-03,2024-09,6.0,2024-03
618501,N24001443,2025-07,2,0,0,24001443.0,24001443.0,0.0,2024-03,2024-03,0.0,2024-03
618502,N24001444,2025-07,2,0,0,22.0,22.0,0.0,2024-01,2024-01,0.0,2024-03
618503,N24001445,2025-07,2,1,1,1675.0,1778.0,6.149253731343284,2023-07,2024-01,6.0,2024-03
618504,N24001446,2025-07,2,1,1,24001446.0,1752.0,0.0,2023-12,2024-10,10.0,2024-03
618505,N24002058,2025-07,1,0,0,6.0,6.0,0.0,2024-06,2024-06,0.0,2024-03
618509,N24001777,2025-07,2,0,0,6.0,6.0,0.0,2023-10,2023-10,0.0,2024-03
618512,N24001486,2025-07,2,0,0,771.73,771.73,0.0,2022-02,2022-02,0.0,2024-03
618513,N24001546,2025-07,2,0,0,6.0,6.0,0.0,2025-01,2025-01,0.0,2024-03
618514,N24001493,2025-07,2,0,0,6.0,6.0,0.0,2024-12,2024-12,0.0,2024-03
618515,N24001679,2025-07,2,0,0,6.0,6.0,0.0,2025-04,2025-04,0.0,2024-03
618516,N24001598,2025-07,2,0,0,6.0,6.0,0.0,2025-04,2025-04,0.0,2024-03
618517,N24001994,2025-07,1,0,0,4.0,4.0,0.0,2023-03,2023-03,0.0,2024-03
618519,N24001968,2025-07,1,0,0,948.0,948.0,0.0,2025-05,2025-05,0.0,2024-03
618521,N24001723,2025-07,2,1,1,107.091,71.015,0.0,2023-12,2021-02,0.0,2024-03
618523,N24000738,2025-07,7,3,2,136.5,136.5,828.937728937729,2018-01,2021-09,62.0,2024-03
618527,N24001301,2025-07,4,1,1,793.0,6.0,0.0,2021-02,2024-01,35.0,2024-03
618529,N24001826,2025-07,2,0,0,11.7,11.7,0.0,2022-02,2022-02,0.0,2024-03
618530,N24000182,2025-07,11,0,0,786.0,786.0,0.0,2014-03,2014-03,0.0,2024-03
618531,N24001703,2025-07,2,0,0,6.0,6.0,0.0,2025-05,2025-05,0.0,2024-03
618532,N24001700,2025-07,2,0,0,209.827,209.827,0.0,2024-03,2024-03,0.0,2024-03
618533,N24000515,2025-07,9,5,4,24000515.0,24001655.0,0.004749898075103805,2016-09,2016-09,30.0,2024-03
618537,N24002104,2025-07,1,0,0,23.325,23.325,0.0,2026-06,2026-06,0.0,2024-03
618541,N24001511,2025-07,2,0,0,24001511.0,24001511.0,0.0,2024-02,2024-02,0.0,2024-03
618543,N24001627,2025-07,2,1,1,24001627.0,4.0,0.0,2021-12,2025-02,38.0,2024-03
618544,N24001622,2025-07,2,0,0,4.0,4.0,0.0,2024-06,2024-06,0.0,2024-03
618545,N24001621,2025-07,2,0,0,4.0,4.0,0.0,2024-08,2024-08,0.0,2024-03
618546,N24001620,2025-07,2,0,0,130.55,130.55,0.0,2023-10,2023-10,0.0,2024-03
618547,N24002059,2025-07,1,0,0,2.0,2.0,0.0,2026-06,2026-06,0.0,2024-03
618548,N24000717,2025-07,7,4,0,24000717.0,24000717.0,0.0,2012-12,2021-07,103.0,2024-03
618550,N24001619,2025-07,2,0,0,24001619.0,24001619.0,0.0,2024-06,2024-06,0.0,2024-03
618552,N24001637,2025-07,2,0,0,6.0,6.0,0.0,2025-01,2025-01,0.0,2024-03
618553,N24001852,2025-07,2,0,0,6.0,6.0,0.0,2025-02,2025-02,0.0,2024-03
618554,N24001853,2025-07,2,0,0,24001853.0,24001853.0,0.0,2024-09,2024-09,0.0,2024-03
618555,N24000442,2025-07,9,1,3,544.65,544.65,106.92187643440742,2015-10,2019-03,41.0,2024-03
618557,N24002071,2025-07,1,0,0,4.0,4.0,0.0,2026-06,2026-06,0.0,2024-03
618558,N24001555,2025-07,2,1,1,6.0,471.0,7750.0,2025-01,2018-03,0.0,2024-03
618559,N24001556,2025-07,2,0,0,6.0,6.0,0.0,2024-07,2024-07,0.0,2024-03
618560,N24002082,2025-07,1,0,0,22.3,22.3,0.0,2024-09,2024-09,0.0,2024-03
618563,N24001606,2025-07,2,1,1,107.091,1667.0,1456.6200707809248,2018-12,2022-03,39.0,2024-03
618566,N24002096,2025-07,1,0,0,4.0,4.0,0.0,2026-01,2026-01,0.0,2024-03
618569,N24002063,2025-07,1,0,0,402.0,402.0,0.0,2024-01,2024-01,0.0,2024-03
618570,N24001702,2025-07,2,0,0,4.0,4.0,0.0,2024-09,2024-09,0.0,2024-03
618571,N24002064,2025-07,1,0,0,3.0,3.0,0.0,2025-12,2025-12,0.0,2024-03
618575,N24001548,2025-07,2,0,0,6.0,6.0,0.0,2024-06,2024-06,0.0,2024-03
618578,N24001773,2025-07,1,0,0,6.0,6.0,0.0,2024-07,2024-07,0.0,2024-03
618580,N24001535,2025-07,2,0,0,4.0,4.0,0.0,2022-07,2022-07,0.0,2024-03
618581,N24001693,2025-07,2,0,1,1514.0,23.0,0.0,2024-10,2024-10,0.0,2024-03
618588,N24001798,2025-07,2,0,0,4.0,4.0,0.0,2023-11,2023-11,0.0,2024-03
618589,N24002045,2025-07,1,0,0,6.0,6.0,0.0,2025-07,2025-07,0.0,2024-03
618590,N24002046,2025-07,1,0,0,6.0,6.0,0.0,2025-05,2025-05,0.0,2024-03
618594,N24001609,2025-07,2,0,0,4.0,4.0,0.0,2023-12,2023-12,0.0,2024-03
618595,N24001664,2025-07,2,0,0,17.0,17.0,0.0,2024-04,2024-04,0.0,2024-03
618596,N24001660,2025-07,2,0,1,1462.0,1392.0,0.0,2024-02,2024-02,0.0,2024-03
618597,N24001661,2025-07,2,0,0,6.0,6.0,0.0,2024-04,2024-04,0.0,2024-03
618598,N24001652,2025-07,2,0,0,6.0,6.0,0.0,2022-06,2022-06,0.0,2024-03
618599,N24001658,2025-07,2,0,1,24001658.0,1544.0,0.0,2024-07,2024-07,0.0,2024-03
618601,N24001655,2025-07,2,1,1,66.0,24001655.0,36366043.93939394,2025-02,2016-09,0.0,2024-03
618602,N24001656,2025-07,2,0,0,66.0,66.0,0.0,2025-03,2025-03,0.0,2024-03
618603,N24001653,2025-07,2,0,0,66.0,66.0,0.0,2025-04,2025-04,0.0,2024-03
618604,N24001648,2025-07,2,0,0,6.0,6.0,0.0,2026-01,2026-01,0.0,2024-03
618605,N24001651,2025-07,2,0,0,378.0,378.0,0.0,2024-09,2024-09,0.0,2024-03
618606,N24001649,2025-07,2,0,0,417.0,417.0,0.0,2025-02,2025-02,0.0,2024-03
618607,N24001657,2025-07,2,0,0,454.0,454.0,0.0,2024-10,2024-10,0.0,2024-03
618608,N24002113,2025-07,1,0,0,4.0,4.0,0.0,2025-08,2025-08,0.0,2024-03
618610,N24002075,2025-07,1,0,0,6.0,6.0,0.0,2025-08,2025-08,0.0,2024-03
618612,N24001563,2025-07,2,0,0,24001563.0,24001563.0,0.0,2023-08,2023-08,0.0,2024-03
618613,N24001564,2025-07,2,0,1,24001564.0,7.0,0.0,2023-07,2023-07,0.0,2024-03
618614,N24001790,2025-07,2,0,1,67.0,1702.0,2440.2985074626868,2023-08,2023-08,0.0,2024-03
618615,N24001794,2025-07,2,0,1,24000622.0,99.0,0.0,2023-03,2023-03,0.0,2024-03
618617,N24001640,2025-07,2,0,0,6.0,6.0,0.0,2024-11,2024-11,0.0,2024-03
618618,N24002076,2025-07,1,0,0,6.0,6.0,0.0,2025-10,2025-10,0.0,2024-03
618621,N24002070,2025-07,1,0,0,24002070.0,24002070.0,0.0,2025-01,2025-01,0.0,2024-03
618622,N24001767,2025-07,2,0,0,4.0,4.0,0.0,2024-04,2024-04,0.0,2024-03
618630,N24001676,2025-07,2,0,0,6.0,6.0,0.0,2025-06,2025-06,0.0,2024-03
618632,N24001626,2025-07,2,0,0,6.0,6.0,0.0,2025-01,2025-01,0.0,2024-03
618634,N24001819,2025-07,2,0,0,6.0,6.0,0.0,2025-01,2025-01,0.0,2024-03
618635,N24001818,2025-07,2,0,0,6.0,6.0,0.0,2025-01,2025-01,0.0,2024-03
618637,N24001804,2025-07,2,0,0,510.0,510.0,0.0,2022-09,2022-09,0.0,2024-03
618639,N24001611,2025-07,2,0,0,4.0,4.0,0.0,2024-03,2024-03,0.0,2024-03
618642,N24001595,2025-07,2,0,0,4.0,4.0,0.0,2024-03,2024-03,0.0,2024-03
618644,N24001854,2025-07,2,0,0,53.6,53.6,0.0,2025-06,2025-06,0.0,2024-03
618645,N24002056,2025-07,1,0,0,21.11,21.11,0.0,2025-06,2025-06,0.0,2024-03
618647,N24002091,2025-07,1,0,0,6.0,6.0,0.0,2025-09,2025-09,0.0,2024-03
618654,N24001967,2025-07,1,0,0,4.0,4.0,0.0,2025-10,2025-10,0.0,2024-03
618663,N24002077,2025-07,1,0,0,4.0,4.0,0.0,2025-12,2025-12,0.0,2024-03
618664,N24001614,2025-07,2,0,1,1628.0,4.0,0.0,2024-11,2024-11,0.0,2024-03
618665,N24001615,2025-07,2,0,1,4.0,1402.0,34950.0,2024-04,2024-04,0.0,2024-03
618673,N24001593,2025-07,2,0,1,130.0,1298.0,898.4615384615385,2024-09,2024-09,0.0,2024-03
618674,N24001588,2025-07,2,0,0,130.0,130.0,0.0,2025-01,2025-01,0.0,2024-03
618675,N24002017,2025-07,1,0,0,130.0,130.0,0.0,2025-10,2025-10,0.0,2024-03
618676,N24001669,2025-07,2,0,0,6.0,6.0,0.0,2024-03,2024-03,0.0,2024-03
618681,N24001838,2025-07,2,0,0,6.0,6.0,0.0,2024-03,2024-03,0.0,2024-03
618687,N24002068,2025-07,1,0,0,4.0,4.0,0.0,2025-03,2025-03,0.0,2024-03
618689,N24001746,2025-07,2,0,0,2.0,2.0,0.0,2024-04,2024-04,0.0,2024-03
618693,N24000656,2025-07,8,0,3,4.0,4.0,28550.0,2020-03,2020-03,0.0,2024-03
618694,N24001766,2025-07,2,0,0,26.903,26.903,0.0,2024-10,2024-10,0.0,2024-03
618695,N24001762,2025-07,2,0,0,95.0,95.0,0.0,2024-01,2024-01,0.0,2024-03
618700,N24001824,2025-07,2,0,0,124.6,124.6,0.0,2024-01,2024-01,0.0,2024-03
618701,N24002067,2025-07,1,0,0,4.0,4.0,0.0,2023-07,2023-07,0.0,2024-03
618702,N24001425,2025-07,3,0,1,930.0,4.0,0.0,2021-11,2021-11,0.0,2024-03
618708,N24002074,2025-07,1,0,0,124.636,124.636,0.0,2025-06,2025-06,0.0,2024-03
618709,N24001989,2025-07,1,0,0,280.08,280.08,0.0,2025-05,2025-05,0.0,2024-03
618710,N24001830,2025-07,2,0,0,14.75,14.75,0.0,2023-11,2023-11,0.0,2024-03
618711,N24001629,2025-07,2,0,1,6.0,1674.0,27800.0,2024-11,2024-11,0.0,2024-03
618722,N24002036,2025-07,1,0,0,1382.0,1382.0,0.0,2025-05,2025-05,0.0,2024-03
618723,N24002040,2025-07,1,0,0,24002040.0,24002040.0,0.0,2025-05,2025-05,0.0,2024-03
618735,N24001759,2025-07,2,0,0,4.0,4.0,0.0,2024-06,2024-06,0.0,2024-03
618738,N24002062,2025-07,1,0,0,6.0,6.0,0.0,2027-09,2027-09,0.0,2024-03
618739,N24002065,2025-07,1,0,0,4.0,4.0,0.0,2025-03,2025-03,0.0,2024-03
618740,N24002066,2025-07,1,0,0,4.0,4.0,0.0,2025-07,2025-07,0.0,2024-03
618741,N24001697,2025-07,2,0,0,4.0,4.0,0.0,2025-02,2025-02,0.0,2024-03
618744,N24002084,2025-07,1,0,0,1267.0,1267.0,0.0,2025-02,2025-02,0.0,2024-03
618745,N24002114,2025-07,1,0,0,4.0,4.0,0.0,2025-04,2025-04,0.0,2024-03
618751,N24001921,2025-07,1,0,0,1323.0,1323.0,0.0,2025-09,2025-09,0.0,2024-03
618756,N24001605,2025-07,2,0,0,4.0,4.0,0.0,2022-03,2022-03,0.0,2024-03
618759,N24001849,2025-07,2,0,0,4.0,4.0,0.0,2025-07,2025-07,0.0,2024-03
618760,N24001638,2025-07,2,0,0,4.0,4.0,0.0,2024-07,2024-07,0.0,2024-03
618761,N24001754,2025-07,2,1,1,10.0,1752.0,17420.0,2017-12,2024-10,82.0,2024-03
618764,N24001639,2025-07,2,1,1,1602.0,105.0,0.0,2020-10,2024-12,50.0,2024-03
618765,N24002083,2025-07,1,0,0,48.86,48.86,0.0,2025-07,2025-07,0.0,2024-03
618770,N24001729,2025-07,2,0,0,4.0,4.0,0.0,2024-04,2024-04,0.0,2024-03
618771,N24001820,2025-07,2,0,0,6.0,6.0,0.0,2024-12,2024-12,0.0,2024-03
618772,N24001988,2025-07,1,0,0,6.0,6.0,0.0,2025-10,2025-10,0.0,2024-03
618774,N24001712,2025-07,2,1,1,1444.0,319.0,0.0,2013-02,2023-07,125.0,2024-03
618777,N24001986,2025-07,1,0,0,4.0,4.0,0.0,2025-04,2025-04,0.0,2024-03
618778,N24001823,2025-07,2,0,0,4.0,4.0,0.0,2025-01,2025-01,0.0,2024-03
618779,N24001795,2025-07,2,1,1,7.0,24001795.0,342882685.71428573,2021-08,2024-07,35.0,2024-03
618785,N24001630,2025-07,2,0,0,4.0,4.0,0.0,2025-02,2025-02,0.0,2024-03
618787,N24001785,2025-07,2,0,1,1316.0,4.0,0.0,2025-06,2025-06,0.0,2024-03
618788,N24002043,2025-07,1,0,0,4.0,4.0,0.0,2025-06,2025-06,0.0,2024-03
618789,N24001631,2025-07,2,0,0,6.0,6.0,0.0,2024-10,2024-10,0.0,2024-03
618792,N24002042,2025-07,1,0,0,4.0,4.0,0.0,2025-12,2025-12,0.0,2024-03
618794,N24001644,2025-07,2,0,0,100.835,100.835,0.0,2023-09,2023-09,0.0,2024-03
618795,N24001642,2025-07,2,0,0,24001642.0,24001642.0,0.0,2024-08,2024-08,0.0,2024-03
618796,N24000795,2025-07,6,2,3,68.0,68.0,2030.8823529411764,2018-02,2021-04,44.0,2024-03
618798,N24002095,2025-07,1,0,0,1270.0,1270.0,0.0,2025-03,2025-03,0.0,2024-03
618799,N24001599,2025-07,2,0,1,1577.0,4.265,0.0,2022-12,2022-12,0.0,2024-03
618800,N24002109,2025-07,1,0,0,4.0,4.0,0.0,2026-05,2026-05,0.0,2024-03
