agency,as_of_date,window,completed_count,delay_count,delay_rate_raw,delay_rate_smoothed,mean_delay_months,median_delay_months,cost_obs_count,cost_overrun_count,cost_overrun_rate_raw,cost_overrun_rate_smoothed,mean_cost_overrun_pct,median_cost_overrun_pct,max_source_date
"(NATIONAL 
2X195 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
2X500 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,97.0,97.0,0,0,,0.631578947368421,,,2024-01
2X500 MW,2025-04,10y,1,1,1.0,0.9208566108007449,97.0,97.0,0,0,,0.631578947368421,,,2024-01
2X500 MW,2025-04,5y,1,1,1.0,0.9739583333333334,97.0,97.0,0,0,,0.631578947368421,,,2024-01
2X500 MW,2025-04,3y,1,1,1.0,0.9523809523809524,97.0,97.0,0,0,,0.631578947368421,,,2024-01
2X500MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,20.0,20.0,0,0,,0.631578947368421,,,2014-06
2X500MW,2025-04,10y,0,0,,0.9050279329608939,,,0,0,,0.631578947368421,,,
2X500MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
2X500MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
2X660 MW,2025-04,lifetime,2,2,1.0,0.916810097532989,39.5,39.5,0,0,,0.631578947368421,,,2021-08
2X660 MW,2025-04,10y,2,2,1.0,0.9321628092577814,39.5,39.5,0,0,,0.631578947368421,,,2021-08
2X660 MW,2025-04,5y,2,2,1.0,0.9776785714285714,39.5,39.5,0,0,,0.631578947368421,,,2021-08
2X660 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
2X800,2025-04,lifetime,1,1,1.0,0.9029451137884873,2.0,2.0,0,0,,0.631578947368421,,,2017-06
2X800,2025-04,10y,1,1,1.0,0.9208566108007449,2.0,2.0,0,0,,0.631578947368421,,,2017-06
2X800,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
2X800,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
2X800 MW,2025-04,lifetime,2,2,1.0,0.967373572593801,24.0,24.0,0,0,,0.631578947368421,,,2021-08
2X800 MW,2025-04,10y,2,2,1.0,0.964935064935065,24.0,24.0,0,0,,0.631578947368421,,,2021-08
2X800 MW,2025-04,5y,1,1,1.0,0.9597701149425287,32.0,32.0,0,0,,0.631578947368421,,,2021-08
2X800 MW,2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
3,2025-04,lifetime,1,1,1.0,0.9038461538461539,15.0,15.0,0,0,,0.631578947368421,,,2015-03
3,2025-04,10y,0,0,,1.0,,,0,0,,0.631578947368421,,,
3,2025-04,5y,0,0,,0.8380510440835267,,,0,0,,0.631578947368421,,,
3,2025-04,3y,0,0,,0.8380510440835267,,,0,0,,0.631578947368421,,,
3.0 MTY,2025-04,lifetime,2,2,1.0,0.9667774086378739,72.5,72.5,0,0,,0.631578947368421,,,2019-07
3.0 MTY,2025-04,10y,2,2,1.0,0.9603174603174603,72.5,72.5,0,0,,0.631578947368421,,,2019-07
3.0 MTY,2025-04,5y,0,0,,0.95,,,0,0,,0.631578947368421,,,
3.0 MTY,2025-04,3y,0,0,,1.0,,,0,0,,0.631578947368421,,,
3.20 MTY,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
3.20 MTY,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
3.20 MTY,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
3.20 MTY,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
3.5 MTY,2025-04,lifetime,2,2,1.0,0.9667774086378739,54.0,54.0,0,0,,0.631578947368421,,,2022-05
3.5 MTY,2025-04,10y,2,2,1.0,0.9603174603174603,54.0,54.0,0,0,,0.631578947368421,,,2022-05
3.5 MTY,2025-04,5y,1,1,1.0,0.9583333333333334,98.0,98.0,0,0,,0.631578947368421,,,2022-05
3.5 MTY,2025-04,3y,1,1,1.0,1.0,98.0,98.0,0,0,,0.631578947368421,,,2022-05
31.2 KM) (PB#72/NR/2022-23,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
31.2 KM) (PB#72/NR/2022-23,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
31.2 KM) (PB#72/NR/2022-23,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
31.2 KM) (PB#72/NR/2022-23,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
32.84 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
32.84 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
32.84 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
32.84 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
33 KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,2.0,2.0,0,0,,0.631578947368421,,,2024-04
33 KM,2025-04,10y,1,1,1.0,0.98046875,2.0,2.0,0,0,,0.631578947368421,,,2024-04
33 KM,2025-04,5y,1,1,1.0,0.9893162393162394,2.0,2.0,0,0,,0.631578947368421,,,2024-04
33 KM,2025-04,3y,1,1,1.0,0.9747474747474748,2.0,2.0,0,0,,0.631578947368421,,,2024-04
330,2025-04,lifetime,1,1,1.0,0.9619358346927678,41.0,41.0,0,0,,0.631578947368421,,,2020-03
330,2025-04,10y,1,1,1.0,0.9590909090909091,41.0,41.0,0,0,,0.631578947368421,,,2020-03
330,2025-04,5y,0,0,,0.9517241379310345,,,0,0,,0.631578947368421,,,
330,2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
34 KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,39.0,39.0,0,0,,0.631578947368421,,,2022-03
34 KM,2025-04,10y,1,1,1.0,0.98046875,39.0,39.0,0,0,,0.631578947368421,,,2022-03
34 KM,2025-04,5y,1,1,1.0,0.9893162393162394,39.0,39.0,0,0,,0.631578947368421,,,2022-03
34 KM,2025-04,3y,0,0,,0.9696969696969697,,,0,0,,0.631578947368421,,,
38 KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,22.0,22.0,0,0,,0.631578947368421,,,2023-10
38 KM,2025-04,10y,1,1,1.0,0.98046875,22.0,22.0,0,0,,0.631578947368421,,,2023-10
38 KM,2025-04,5y,1,1,1.0,0.9893162393162394,22.0,22.0,0,0,,0.631578947368421,,,2023-10
38 KM,2025-04,3y,1,1,1.0,0.9747474747474748,22.0,22.0,0,0,,0.631578947368421,,,2023-10
39.1 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
39.1 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
39.1 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
39.1 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
3G,2025-04,lifetime,1,1,1.0,0.9619358346927678,45.0,45.0,0,0,,0.631578947368421,,,2021-03
3G,2025-04,10y,1,1,1.0,0.9590909090909091,45.0,45.0,0,0,,0.631578947368421,,,2021-03
3G,2025-04,5y,1,1,1.0,0.9597701149425287,45.0,45.0,0,0,,0.631578947368421,,,2021-03
3G,2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
3X110 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,26.0,26.0,0,0,,0.631578947368421,,,2018-03
3X110 MW,2025-04,10y,1,1,1.0,0.9208566108007449,26.0,26.0,0,0,,0.631578947368421,,,2018-03
3X110 MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
3X110 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
3X660 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,48.0,48.0,0,0,,0.631578947368421,,,2022-05
3X660 MW,2025-04,10y,1,1,1.0,0.9208566108007449,48.0,48.0,0,0,,0.631578947368421,,,2022-05
3X660 MW,2025-04,5y,1,1,1.0,0.9739583333333334,48.0,48.0,0,0,,0.631578947368421,,,2022-05
3X660 MW,2025-04,3y,1,1,1.0,0.9523809523809524,48.0,48.0,0,0,,0.631578947368421,,,2022-05
"4 TO 10 MTPA,6MTPA 
INCREMENTAL",2025-04,lifetime,1,1,1.0,0.9612403100775194,13.0,13.0,0,0,,0.631578947368421,,,2019-04
"4 TO 10 MTPA,6MTPA 
INCREMENTAL",2025-04,10y,1,1,1.0,0.9537037037037037,13.0,13.0,0,0,,0.631578947368421,,,2019-04
"4 TO 10 MTPA,6MTPA 
INCREMENTAL",2025-04,5y,0,0,,0.95,,,0,0,,0.631578947368421,,,
"4 TO 10 MTPA,6MTPA 
INCREMENTAL",2025-04,3y,0,0,,1.0,,,0,0,,0.631578947368421,,,
"40 C CATEGORY 
STATIONS",2025-04,lifetime,1,1,1.0,0.9619358346927678,40.0,40.0,0,0,,0.631578947368421,,,2022-03
"40 C CATEGORY 
STATIONS",2025-04,10y,1,1,1.0,0.9590909090909091,40.0,40.0,0,0,,0.631578947368421,,,2022-03
"40 C CATEGORY 
STATIONS",2025-04,5y,1,1,1.0,0.9597701149425287,40.0,40.0,0,0,,0.631578947368421,,,2022-03
"40 C CATEGORY 
STATIONS",2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
40 CHL,2025-04,lifetime,1,1,1.0,1.0,36.0,36.0,0,0,,0.631578947368421,,,2012-03
40 CHL,2025-04,10y,0,0,,1.0,,,0,0,,0.631578947368421,,,
40 CHL,2025-04,5y,0,0,,0.8380510440835267,,,0,0,,0.631578947368421,,,
40 CHL,2025-04,3y,0,0,,0.8380510440835267,,,0,0,,0.631578947368421,,,
40 KM,2025-04,lifetime,1,0,,0.7884231536926148,,,0,0,,0.631578947368421,,,2022-03
40 KM,2025-04,10y,1,0,,0.8138020833333334,,,0,0,,0.631578947368421,,,2022-03
40 KM,2025-04,5y,1,0,,0.8226495726495727,,,0,0,,0.631578947368421,,,2022-03
40 KM,2025-04,3y,0,0,,0.9696969696969697,,,0,0,,0.631578947368421,,,
412 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,36.0,36.0,0,0,,0.631578947368421,,,2015-03
412 MW,2025-04,10y,0,0,,0.9050279329608939,,,0,0,,0.631578947368421,,,
412 MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
412 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
42.81 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
42.81 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
42.81 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
42.81 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
46.96 KM,2025-04,lifetime,1,0,,0.7884231536926148,,,0,0,,0.631578947368421,,,2018-04
46.96 KM,2025-04,10y,1,0,,0.8138020833333334,,,0,0,,0.631578947368421,,,2018-04
46.96 KM,2025-04,5y,0,0,,0.9871794871794872,,,0,0,,0.631578947368421,,,
46.96 KM,2025-04,3y,0,0,,0.9696969696969697,,,0,0,,0.631578947368421,,,
46KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,27.0,27.0,0,0,,0.631578947368421,,,2022-03
46KM,2025-04,10y,1,1,1.0,0.98046875,27.0,27.0,0,0,,0.631578947368421,,,2022-03
46KM,2025-04,5y,1,1,1.0,0.9893162393162394,27.0,27.0,0,0,,0.631578947368421,,,2022-03
46KM,2025-04,3y,0,0,,0.9696969696969697,,,0,0,,0.631578947368421,,,
48.90 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
48.90 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
48.90 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
48.90 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
4L,2025-04,lifetime,4,4,1.0,0.9861605377619611,80.5,81.5,0,0,,0.631578947368421,,,2023-09
4L,2025-04,10y,4,4,1.0,0.9878787878787878,80.5,81.5,0,0,,0.631578947368421,,,2023-09
4L,2025-04,5y,3,3,1.0,0.9838917525773195,88.0,89.0,0,0,,0.631578947368421,,,2023-09
4L,2025-04,3y,1,1,1.0,0.9774774774774775,101.0,101.0,0,0,,0.631578947368421,,,2023-09
4X130MW,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
4X130MW,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
4X130MW,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
4X130MW,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
4X200 MW,2025-04,lifetime,1,0,0.0,0.010683760683760682,0.0,0.0,0,0,,0.631578947368421,,,2009-09
4X200 MW,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
4X200 MW,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
4X200 MW,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
4X250 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,118.0,118.0,0,0,,0.631578947368421,,,2022-05
4X250 MW,2025-04,10y,1,1,1.0,0.9208566108007449,118.0,118.0,0,0,,0.631578947368421,,,2022-05
4X250 MW,2025-04,5y,1,1,1.0,0.9739583333333334,118.0,118.0,0,0,,0.631578947368421,,,2022-05
4X250 MW,2025-04,3y,1,1,1.0,0.9523809523809524,118.0,118.0,0,0,,0.631578947368421,,,2022-05
4X40 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,83.0,83.0,0,0,,0.631578947368421,,,2016-08
4X40 MW,2025-04,10y,1,1,1.0,0.9208566108007449,83.0,83.0,0,0,,0.631578947368421,,,2016-08
4X40 MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
4X40 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
5.00 MTY,2025-04,lifetime,1,1,1.0,0.9612403100775194,34.0,34.0,0,0,,0.631578947368421,,,2021-01
5.00 MTY,2025-04,10y,1,1,1.0,0.9537037037037037,34.0,34.0,0,0,,0.631578947368421,,,2021-01
5.00 MTY,2025-04,5y,1,1,1.0,0.9583333333333334,34.0,34.0,0,0,,0.631578947368421,,,2021-01
5.00 MTY,2025-04,3y,0,0,,1.0,,,0,0,,0.631578947368421,,,
50.1 KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,36.0,36.0,0,0,,0.631578947368421,,,2023-03
50.1 KM,2025-04,10y,1,1,1.0,0.98046875,36.0,36.0,0,0,,0.631578947368421,,,2023-03
50.1 KM,2025-04,5y,1,1,1.0,0.9893162393162394,36.0,36.0,0,0,,0.631578947368421,,,2023-03
50.1 KM,2025-04,3y,1,1,1.0,0.9747474747474748,36.0,36.0,0,0,,0.631578947368421,,,2023-03
51 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,9.0,9.0,0,0,,0.631578947368421,,,2015-09
51 MW,2025-04,10y,1,1,1.0,0.9208566108007449,9.0,9.0,0,0,,0.631578947368421,,,2015-09
51 MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
51 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
51.65 KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,3.0,3.0,0,0,,0.631578947368421,,,2022-03
51.65 KM,2025-04,10y,1,1,1.0,0.98046875,3.0,3.0,0,0,,0.631578947368421,,,2022-03
51.65 KM,2025-04,5y,1,1,1.0,0.9893162393162394,3.0,3.0,0,0,,0.631578947368421,,,2022-03
51.65 KM,2025-04,3y,0,0,,0.9696969696969697,,,0,0,,0.631578947368421,,,
54.83 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
54.83 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
54.83 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
54.83 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
56.15 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
56.15 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
56.15 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
56.15 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
6,2025-04,lifetime,1,1,1.0,0.9038461538461539,12.0,12.0,0,0,,0.631578947368421,,,2015-03
6,2025-04,10y,0,0,,1.0,,,0,0,,0.631578947368421,,,
6,2025-04,5y,0,0,,0.8380510440835267,,,0,0,,0.631578947368421,,,
6,2025-04,3y,0,0,,0.8380510440835267,,,0,0,,0.631578947368421,,,
6.0 MTPA,2025-04,lifetime,1,1,1.0,0.9612403100775194,2.0,2.0,0,0,,0.631578947368421,,,2014-05
6.0 MTPA,2025-04,10y,0,0,,0.9444444444444444,,,0,0,,0.631578947368421,,,
6.0 MTPA,2025-04,5y,0,0,,0.95,,,0,0,,0.631578947368421,,,
6.0 MTPA,2025-04,3y,0,0,,1.0,,,0,0,,0.631578947368421,,,
6.00 MTY,2025-04,lifetime,1,0,0.0,0.7945736434108528,0.0,0.0,0,0,,0.631578947368421,,,2020-12
6.00 MTY,2025-04,10y,1,0,0.0,0.7870370370370371,0.0,0.0,0,0,,0.631578947368421,,,2020-12
6.00 MTY,2025-04,5y,1,0,0.0,0.7916666666666666,0.0,0.0,0,0,,0.631578947368421,,,2020-12
6.00 MTY,2025-04,3y,0,0,,1.0,,,0,0,,0.631578947368421,,,
6.59 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
6.59 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
6.59 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
6.59 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
60 KIMS.,2025-04,lifetime,1,1,1.0,0.9619358346927678,251.0,251.0,0,0,,0.631578947368421,,,2020-03
60 KIMS.,2025-04,10y,1,1,1.0,0.9590909090909091,251.0,251.0,0,0,,0.631578947368421,,,2020-03
60 KIMS.,2025-04,5y,0,0,,0.9517241379310345,,,0,0,,0.631578947368421,,,
60 KIMS.,2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
60MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,140.0,140.0,0,0,,0.631578947368421,,,2018-03
60MW,2025-04,10y,1,1,1.0,0.9208566108007449,140.0,140.0,0,0,,0.631578947368421,,,2018-03
60MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
60MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
61,2025-04,lifetime,3,3,1.0,0.9844306049822064,46.333333333333336,40.0,0,0,,0.631578947368421,,,2023-02
61,2025-04,10y,3,3,1.0,0.9863636363636363,46.333333333333336,40.0,0,0,,0.631578947368421,,,2023-02
61,2025-04,5y,1,1,1.0,0.9785223367697594,59.0,59.0,0,0,,0.631578947368421,,,2023-02
61,2025-04,3y,1,1,1.0,0.9774774774774775,59.0,59.0,0,0,,0.631578947368421,,,2023-02
628 KM,2025-04,lifetime,1,0,,0.7952691680261011,,,0,0,,0.631578947368421,,,2018-03
628 KM,2025-04,10y,1,0,,0.7924242424242425,,,0,0,,0.631578947368421,,,2018-03
628 KM,2025-04,5y,0,0,,0.9517241379310345,,,0,0,,0.631578947368421,,,
628 KM,2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
66 MW,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
66 MW,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
66 MW,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
66 MW,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
66.55 KM,2025-04,lifetime,1,1,1.0,0.9619358346927678,96.0,96.0,0,0,,0.631578947368421,,,2020-03
66.55 KM,2025-04,10y,1,1,1.0,0.9590909090909091,96.0,96.0,0,0,,0.631578947368421,,,2020-03
66.55 KM,2025-04,5y,0,0,,0.9517241379310345,,,0,0,,0.631578947368421,,,
66.55 KM,2025-04,3y,0,0,,0.9358974358974359,,,0,0,,0.631578947368421,,,
67.20 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
67.20 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
67.20 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
67.20 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
6MTY,2025-04,lifetime,1,1,1.0,0.9612403100775194,37.0,37.0,0,0,,0.631578947368421,,,2024-04
6MTY,2025-04,10y,1,1,1.0,0.9537037037037037,37.0,37.0,0,0,,0.631578947368421,,,2024-04
6MTY,2025-04,5y,1,1,1.0,0.9583333333333334,37.0,37.0,0,0,,0.631578947368421,,,2024-04
6MTY,2025-04,3y,1,1,1.0,1.0,37.0,37.0,0,0,,0.631578947368421,,,2024-04
7 NOS,2025-04,lifetime,1,1,1.0,0.8937360178970918,23.0,23.0,0,0,,0.631578947368421,,,2020-12
7 NOS,2025-04,10y,1,1,1.0,0.8653566229985444,23.0,23.0,0,0,,0.631578947368421,,,2020-12
7 NOS,2025-04,5y,1,1,1.0,0.8563218390804598,23.0,23.0,0,0,,0.631578947368421,,,2020-12
7 NOS,2025-04,3y,0,0,,0.78125,,,0,0,,0.631578947368421,,,
7.64 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
7.64 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
7.64 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
7.64 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
750 MW,2025-04,lifetime,1,1,1.0,0.9029451137884873,24.0,24.0,0,0,,0.631578947368421,,,2019-03
750 MW,2025-04,10y,1,1,1.0,0.9208566108007449,24.0,24.0,0,0,,0.631578947368421,,,2019-03
750 MW,2025-04,5y,0,0,,0.96875,,,0,0,,0.631578947368421,,,
750 MW,2025-04,3y,0,0,,0.9428571428571428,,,0,0,,0.631578947368421,,,
76 KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
76 KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
76 KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
76 KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
8 GW] PART A [SPV NAME POWERGRID WEST CENTRAL TRANSMISSION LIMITED,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
8.0 MTY,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
8.0 MTY,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
8.0 MTY,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
8.0 MTY,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
8.8 KM) (PB#72/NR/2022-23,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
8.8 KM) (PB#72/NR/2022-23,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
8.8 KM) (PB#72/NR/2022-23,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
8.8 KM) (PB#72/NR/2022-23,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
80 KMS,2025-04,lifetime,1,1,1.0,0.9619358346927678,46.0,46.0,0,0,,0.631578947368421,,,2024-04
80 KMS,2025-04,10y,1,1,1.0,0.9590909090909091,46.0,46.0,0,0,,0.631578947368421,,,2024-04
80 KMS,2025-04,5y,1,1,1.0,0.9597701149425287,46.0,46.0,0,0,,0.631578947368421,,,2024-04
80 KMS,2025-04,3y,1,1,1.0,0.9465811965811967,46.0,46.0,0,0,,0.631578947368421,,,2024-04
80KM,2025-04,lifetime,1,1,1.0,0.9550898203592815,24.0,24.0,0,0,,0.631578947368421,,,2022-03
80KM,2025-04,10y,1,1,1.0,0.98046875,24.0,24.0,0,0,,0.631578947368421,,,2022-03
80KM,2025-04,5y,1,1,1.0,0.9893162393162394,24.0,24.0,0,0,,0.631578947368421,,,2022-03
80KM,2025-04,3y,0,0,,0.9696969696969697,,,0,0,,0.631578947368421,,,
82.5KM,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
82.5KM,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
82.5KM,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
82.5KM,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
9.2 KM) (PB#72/NR/2022-23,2025-04,lifetime,0,0,,0.01282051282051282,,,0,0,,0.631578947368421,,,
9.2 KM) (PB#72/NR/2022-23,2025-04,10y,0,0,,0.013513513513513514,,,0,0,,0.6547619047619048,,,
9.2 KM) (PB#72/NR/2022-23,2025-04,5y,0,0,,0.016574585635359115,,,0,0,,0.6493506493506493,,,
9.2 KM) (PB#72/NR/2022-23,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
AAI,2025-04,lifetime,2,0,0.0,0.009157509157509156,0.0,0.0,0,0,,0.631578947368421,,,2021-10
AAI,2025-04,10y,2,0,0.0,0.009652509652509652,0.0,0.0,0,0,,0.6547619047619048,,,2021-10
AAI,2025-04,5y,1,0,0.0,0.013812154696132596,0.0,0.0,0,0,,0.6493506493506493,,,2021-10
AAI,2025-04,3y,0,0,,0.02097902097902098,,,0,0,,0.5967741935483871,,,
ADANI AIRPORT HOLDINGS LIMITED,2025-04,lifetime,1,0,0.0,0.010683760683760682,-24.0,-24.0,0,0,,0.631578947368421,,,2024-03
ADANI AIRPORT HOLDINGS LIMITED,2025-04,10y,1,0,0.0,0.011261261261261262,-24.0,-24.0,0,0,,0.6547619047619048,,,2024-03
ADANI AIRPORT HOLDINGS LIMITED,2025-04,5y,1,0,0.0,0.013812154696132596,-24.0,-24.0,0,0,,0.6493506493506493,,,2024-03
