project_id,legacy_ocms_code,agency,sector,project_size_category,original_cost_crore,original_cost_log,planned_duration_months,pre_paimana_obs_months,historical_schedule_revision_count,historical_cost_revision_count,pre_paimana_max_schedule_slippage_months,pre_paimana_max_cost_escalation_pct
618237,N24000969,105/700 TO 127.500 OF NH-214,OTHER CENTRAL SECTOR,Major,263.45,5.577652197511989,8.0,5,1,4,0.0,50850.0
618238,N24000964,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,350.61,5.862522606817267,5.0,5,0,4,0.0,2890.4397705544934
618240,N24001461,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,236.47,5.470041299706711,47.0,2,1,1,0.0,51950.0
618246,N24001877,MoRTH,ROAD TRANSPORT & HIGHWAYS,Mega,1110.23,7.013222788915872,82.0,1,0,0,0.0,0.0
618258,N24001956,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,296.66,5.695951895541013,37.0,1,0,0,0.0,0.0
618259,N24001386,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,222.61,5.409903463000054,7.0,3,0,1,0.0,0.0
618265,N24001457,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,172.5,5.156177599386914,51.0,2,0,0,0.0,0.0
618266,N24001471,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,325.24,5.787633306826145,55.0,2,0,0,0.0,0.0
618282,N24002023,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Mega,1264.9,7.143538610642783,39.0,1,0,0,0.0,0.0
618283,N24002022,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Mega,1000.27,6.909024473214282,39.0,1,0,0,0.0,0.0
618285,N24001368,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,286.72,5.661987784999155,34.0,3,0,0,0.0,0.0
618286,N24001434,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,746.76,6.617082070874328,39.0,2,0,1,0.0,0.0
618289,N24001246,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,220.2,5.39906726964818,33.0,4,2,3,0.0,2780985.39976825
618290,N24001258,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,202.36,5.314977807441144,20.0,4,2,3,23.0,0.0
618291,N24001257,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,159.85,5.080472253685035,26.0,1,0,0,0.0,0.0
618292,N24001255,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,277.44,5.629202596300466,25.0,4,0,3,0.0,0.0
618293,N24001288,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,232.29,5.452282314842547,20.0,1,0,0,0.0,0.0
618296,N24001287,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,330.8,5.8045323777563445,20.0,4,0,2,0.0,0.0
618297,N24001282,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,355.79,5.877147373407264,27.0,4,0,0,0.0,0.0
618302,N24001332,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,217.5,5.3867860145356445,27.0,3,0,0,0.0,0.0
618303,N24001331,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,261.13,5.5688405639090215,27.0,3,0,1,0.0,53700.0
618325,N24001537,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,204.1,5.323497665078335,32.0,2,0,0,0.0,0.0
618329,N24001281,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,819.39,6.709779836947925,43.0,4,0,2,0.0,1820938.0121396051
618330,N24001263,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,511.02,6.238363686776588,56.0,4,0,0,0.0,0.0
618337,N24001416,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,467.0,6.148468295917647,24.0,3,1,1,0.0,0.0
618342,N24001278,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,206.9,5.337057194863967,27.0,4,0,3,0.0,1823705.319148936
618345,N24001730,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,365.53,5.90408037336555,26.0,2,0,0,0.0,0.0
618346,N24001270,PKG- 2A,OTHER CENTRAL SECTOR,Major,292.24,5.680991386355386,27.0,4,0,2,0.0,0.0
618347,N24001269,PKG- IB,OTHER CENTRAL SECTOR,Major,216.49,5.382152872460269,24.0,4,0,3,0.0,33.14087759815242
618351,N24001971,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,890.33,6.792714729271005,29.0,1,0,0,0.0,0.0
618352,N24001970,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,860.37,6.7585241449877635,29.0,1,0,0,0.0,0.0
618353,N24001969,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,904.04,6.807979141618211,29.0,1,0,0,0.0,0.0
618355,N24001403,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,483.87,6.183880813770897,20.0,3,0,0,0.0,0.0
618356,N24001354,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,234.08,5.45992588174445,21.0,3,1,1,16.0,0.0
618357,N24001436,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,477.86,6.171408279115973,21.0,2,0,0,0.0,0.0
618358,N24001437,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,311.18,5.743579944530267,20.0,2,1,1,12.0,0.0
618362,N24001358,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,698.44,6.5502800148726354,21.0,3,1,1,0.0,0.0
618363,N24001359,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,740.58,6.608783045171694,22.0,3,0,0,0.0,0.0
618371,N24001831,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,613.89,6.421443390020222,35.0,2,0,1,0.0,2321160.251450677
618372,N24001544,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,909.02,6.8134665772913605,34.0,2,1,1,34.0,408.9124257297856
618373,N24001326,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Mega,4997.04,8.516801114564153,94.0,3,0,1,0.0,0.0
618375,N24001334,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,445.51,6.101461796482331,37.0,3,0,1,0.0,0.0
618376,N24001314,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,525.68,6.2665931534881425,37.0,3,0,1,0.0,0.0
618379,N24000861,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,473.18,6.161586996444939,72.0,6,1,4,43.0,65350.0
618380,N24000857,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,519.09,6.254001873522467,72.0,6,2,4,43.0,65200.0
618381,N24000863,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,518.53,6.252924556706396,74.0,6,2,3,3.0,59550.0
618382,N24000864,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,404.29,6.00460286024821,84.0,6,1,3,55.0,65500.0
618383,N24000865,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,428.11,6.061713296316936,77.0,6,2,4,48.0,65550.0
618384,N24000862,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,537.82,6.289381563372166,72.0,6,1,3,43.0,65400.0
618388,N24001974,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,315.56,5.757512797077169,40.0,1,0,0,0.0,0.0
618389,N24001473,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,310.76,5.742233661030454,29.0,2,0,1,0.0,0.0
618390,N24000855,TUNNEL WORK,OTHER CENTRAL SECTOR,Mega,1383.78,7.23329656123893,52.0,6,1,4,48.0,36077.777777777774
618394,N24001264,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,228.39,5.435423611766036,21.0,4,2,3,3.0,23.16831683168317
618398,N24001266,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,210.79,5.35559521769951,21.0,4,0,3,0.0,9.495548961424332
618399,N24001395,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,859.67,6.75771115569767,25.0,3,0,0,0.0,0.0
618406,N24000868,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,253.44,5.539065051810604,40.0,6,1,3,24.0,25075.0
618407,N24001543,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,245.34,5.506712695513338,30.0,2,0,1,0.0,0.0
618408,N24001348,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,398.37,5.989888305491614,22.0,3,0,0,0.0,0.0
618409,N24001345,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,381.01,5.945446786274408,29.0,3,0,0,0.0,0.0
618410,N24001344,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,404.89,6.006082186931363,22.0,3,0,2,0.0,0.0
618411,N24001914,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,195.95,5.282949889416915,18.0,1,0,0,0.0,0.0
618412,N24001256,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Mega,6808.69,8.826101876815216,73.0,4,0,3,0.0,17.74033696729435
618413,N24001912,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,177.77,5.186100063426998,52.0,1,0,0,0.0,0.0
618414,N24001406,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,258.52,5.558833770927048,20.0,3,0,1,0.0,0.0
618415,N24001350,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,188.36,5.243649965205728,22.0,3,0,1,0.0,0.0
618416,N24001349,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,226.32,5.426358716428921,22.0,3,0,1,0.0,2063644.539982803
618418,N24001474,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,359.86,5.8884900714801525,32.0,2,1,1,0.0,0.0
618423,N24000763,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,215.79,5.378929143040425,45.0,7,1,3,39.0,6475.087993742667
618427,N24001261,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,311.0,5.7430031878094825,32.0,4,0,2,0.0,0.0
618429,N24001262,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,345.38,5.847536438300897,33.0,4,2,3,0.0,0.0
618430,N24001251,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,402.94,6.0012663520802425,37.0,4,0,2,0.0,0.0
618431,N24001252,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,295.97,5.693631123599825,32.0,4,1,3,14.0,0.0
618432,N24001390,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,228.72,5.436861175996095,62.0,3,0,1,0.0,0.0
618433,N24001393,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,184.88,5.2251013042167775,20.0,3,0,0,0.0,0.0
618434,N24000946,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Mega,1718.59,7.449841169299332,60.0,5,3,3,73.0,40550.0
618435,N24000438,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,289.99,5.673288902319859,36.0,9,0,4,0.0,27800.0
618436,N24000431,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,520.01,6.255769235427133,341.0,9,3,4,82.0,28125.0
618437,N24000583,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,252.0,5.53338948872752,71.0,8,3,3,139.0,21300.0
618438,N24000582,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,294.17,5.687551461545784,0.0,8,3,3,102.0,21275.0
618443,N24000319,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,438.44,6.085501189034365,7.0,9,1,3,62.0,21025.0
618446,N24001337,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,493.42,6.203385358399711,37.0,3,2,2,0.0,0.0
618449,N24001336,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,230.45,5.444363867477279,32.0,3,0,1,0.0,0.0
618450,N24001327,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,292.8,5.682899263739777,21.0,3,0,2,0.0,0.0
618454,N24002030,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,693.97,6.54386867916551,28.0,1,0,0,0.0,0.0
618456,N24001568,CH. 388.420 TO CH. 419.000,CIVIL AVIATION,Mega,1119.35,7.021396415471186,42.0,2,0,0,0.0,0.0
618457,N24001567,CH. 292.950 TO CH. 319.400,CIVIL AVIATION,Mega,1272.97,7.149893287974162,35.0,2,0,0,0.0,0.0
618458,N24001612,CH. 419.000 TO CH.427.300,CIVIL AVIATION,Mega,1788.69,7.489797699479117,42.0,2,0,0,0.0,0.0
618463,N24000834,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1161.39,7.058233509328497,43.0,6,3,2,174.0,229.3636756671776
618465,N24001789,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1710.3,7.445008594583406,37.0,2,0,0,0.0,0.0
618468,N24001504,GANJAD - TALSARI,CIVIL AVIATION,Mega,1260.0,7.13966033596492,24.0,2,0,0,0.0,0.0
618469,N24001506,SHIRSAD - MASVAN,CIVIL AVIATION,Mega,2747.0,7.91862865334224,24.0,2,0,0,0.0,0.0
618470,N24001507,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1124.0,7.025538314638521,18.0,2,0,0,0.0,0.0
618471,N24001521,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,990.0,6.898714534329988,23.0,2,0,0,0.0,0.0
618472,N24001508,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1450.0,7.280008252884188,23.0,2,0,0,0.0,0.0
618473,N24001608,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2208.68,7.7006029876477005,46.0,2,0,0,0.0,0.0
618475,N24001985,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1942.94,7.572472120346545,51.0,1,0,0,0.0,0.0
618476,N24001821,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1137.74,7.037677666976883,47.0,2,0,0,0.0,0.0
618477,N24001720,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1023.91,6.932360082839386,43.0,2,0,0,0.0,0.0
618478,N24001718,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,843.48,6.7387210533149595,43.0,2,0,0,0.0,0.0
618479,N24001717,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1155.49,7.053144834855035,45.0,2,0,0,0.0,0.0
618481,N24001719,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2948.31,7.989326523670306,41.0,2,1,1,0.0,6442.625
618495,N24002061,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2474.47,7.814185555964158,34.0,1,0,0,0.0,0.0
618497,N24002060,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1107.0,7.010311867307229,32.0,1,0,0,0.0,0.0
618498,N24001731,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2470.64,7.812637176904387,41.0,2,0,0,0.0,0.0
618500,N24001772,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1147.26,7.046003032072836,31.0,2,1,1,6.0,32350.0
618501,N24001443,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,690.3,6.538573882951219,46.0,2,0,0,0.0,0.0
618502,N24001444,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,882.0,6.78332520060396,44.0,2,0,0,0.0,0.0
618503,N24001445,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,691.52,6.540337118510875,38.0,2,1,1,6.0,6.149253731343284
618504,N24001446,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,894.0,6.796823718274855,43.0,2,1,1,10.0,0.0
618505,N24002058,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,409.64,6.017716918252048,22.0,1,0,0,0.0,0.0
618509,N24001777,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2171.8,7.683771937364377,39.0,2,0,0,0.0,0.0
618512,N24001486,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,493.0,6.202535517187923,36.0,2,0,0,0.0,0.0
618513,N24001546,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1025.2,6.933617938507864,24.0,2,0,0,0.0,0.0
618514,N24001493,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1749.86,7.467862374777513,24.0,2,0,0,0.0,0.0
618515,N24001679,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1479.3,7.300000048919446,30.0,2,0,0,0.0,0.0
618516,N24001598,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1388.7,7.236843175492536,39.0,2,0,0,0.0,0.0
618517,N24001994,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1135.39,7.035611850222907,10.0,1,0,0,0.0,0.0
618519,N24001968,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1260.74,7.140246999688667,37.0,1,0,0,0.0,0.0
618521,N24001723,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,707.9,6.563714472860972,28.0,2,1,1,0.0,0.0
618523,N24000738,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,999.0,6.907755278982137,44.0,7,3,2,62.0,828.937728937729
618527,N24001301,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1601.1,7.379070547652669,50.0,4,1,1,35.0,0.0
618529,N24001826,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,927.77,6.8338611301204315,36.0,2,0,0,0.0,0.0
618530,N24000182,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2848.0,7.954723334497908,30.0,11,0,0,0.0,0.0
618531,N24001703,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,786.81,6.669256944033292,39.0,2,0,0,0.0,0.0
618532,N24001700,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,552.55,6.3163520823054755,27.0,2,0,0,0.0,0.0
618533,N24000515,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1665.0,7.418180822726788,29.0,9,5,4,30.0,0.0047498980751038
618537,N24002104,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1754.0,7.470224135899966,41.0,1,0,0,0.0,0.0
618541,N24001511,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2919.96,7.979667608353547,35.0,2,0,0,0.0,0.0
618543,N24001627,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1912.17,7.556516831147972,43.0,2,1,1,38.0,0.0
618544,N24001622,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1401.87,7.24627541722065,35.0,2,0,0,0.0,0.0
618545,N24001621,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,614.48,6.4224024511891775,37.0,2,0,0,0.0,0.0
618546,N24001620,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,442.14,6.09388574720713,25.0,2,0,0,0.0,0.0
618547,N24002059,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1183.6,7.077160443842865,45.0,1,0,0,0.0,0.0
618548,N24000717,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1471.75,7.294886680401797,43.0,7,4,0,103.0,0.0
618550,N24001619,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,200.05,5.303553633343283,22.0,2,0,0,0.0,0.0
618552,N24001637,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1754.84,7.47070265387061,46.0,2,0,0,0.0,0.0
618553,N24001852,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,957.62,6.865494750267535,40.0,2,0,0,0.0,0.0
618554,N24001853,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,772.05,6.650343729548603,35.0,2,0,0,0.0,0.0
618555,N24000442,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,649.5,6.47774129795256,39.0,9,1,3,41.0,106.92187643440742
618557,N24002071,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,998.27,6.907025012402394,39.0,1,0,0,0.0,0.0
618558,N24001555,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,955.49,6.863270334042593,34.0,2,1,1,0.0,7750.0
618559,N24001556,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,521.53,6.2586823984586575,31.0,2,0,0,0.0,0.0
618560,N24002082,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,541.58,6.2963355399804435,31.0,1,0,0,0.0,0.0
618563,N24001606,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,854.94,6.752200280227137,39.0,2,1,1,39.0,1456.6200707809248
618566,N24002096,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1973.98,7.5883135507016695,35.0,1,0,0,0.0,0.0
618569,N24002063,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,210.05,5.352095072228508,25.0,1,0,0,0.0,0.0
618570,N24001702,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,184.9,5.225208894727398,33.0,2,0,0,0.0,0.0
618571,N24002064,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,381.8,5.947512659578799,36.0,1,0,0,0.0,0.0
618575,N24001548,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,457.72,6.12844000213506,27.0,2,0,0,0.0,0.0
618576,N24001545,National Highways Authority of India [NHAI],OTHER CENTRAL SECTOR,Major,280.75,5.641020152919886,27.0,2,0,0,0.0,0.0
618578,N24001773,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1467.44,7.291955891785577,50.0,1,0,0,0.0,0.0
618580,N24001535,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,899.0,6.802394763324311,24.0,2,0,0,0.0,0.0
618581,N24001693,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1751.18,7.468616005945,37.0,2,0,1,0.0,0.0
618588,N24001798,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,540.21,6.293807373583428,33.0,2,0,0,0.0,0.0
618589,N24002045,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1828.0,7.511524648390866,37.0,1,0,0,0.0,0.0
618590,N24002046,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1958.94,7.580669139511101,35.0,1,0,0,0.0,0.0
618594,N24001609,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,151.26,5.025589585878066,11.0,2,0,0,0.0,0.0
618595,N24001664,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1746.45,7.465912861395335,46.0,2,0,0,0.0,0.0
618596,N24001660,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2714.6,7.906768202427492,42.0,2,0,1,0.0,0.0
618597,N24001661,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,3219.47,8.07728259061985,42.0,2,0,0,0.0,0.0
618598,N24001652,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,210.37,5.353610152296746,27.0,2,0,0,0.0,0.0
618599,N24001658,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,4265.42,8.358530347068392,42.0,2,0,1,0.0,0.0
618601,N24001655,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,3606.0,8.19063168090354,44.0,2,1,1,0.0,36366043.93939394
618602,N24001656,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2595.0,7.86172707782398,45.0,2,0,0,0.0,0.0
618603,N24001653,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,3565.82,8.179429721512022,41.0,2,0,0,0.0,0.0
618604,N24001648,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2429.52,7.795860505211168,41.0,2,0,0,0.0,0.0
618605,N24001651,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2878.97,7.965535156409071,36.0,2,0,0,0.0,0.0
618606,N24001649,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,3273.61,8.093954057008828,38.0,2,0,0,0.0,0.0
618607,N24001657,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2842.14,7.952664354195161,40.0,2,0,0,0.0,0.0
618608,N24002113,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1141.78,7.041219169328432,29.0,1,0,0,0.0,0.0
618610,N24002075,PUNJAB HARYANA BORDER,OTHER CENTRAL SECTOR,Major,757.13,6.630854874895033,56.0,1,0,0,0.0,0.0
618612,N24001563,PHASE-I) (AJ/DRGB-PACKAGE-6,CIVIL AVIATION,Major,846.59,6.7423970283066135,46.0,2,0,0,0.0,0.0
618613,N24001564,PHASE-I) (AJ/DRGB-PACKAGE-7,CIVIL AVIATION,Major,662.08,6.496895646556665,45.0,2,0,1,0.0,0.0
618614,N24001790,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,752.3,6.624463554831649,42.0,2,0,1,0.0,2440.2985074626868
618615,N24001794,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,778.15,6.658203581891623,37.0,2,0,1,0.0,0.0
618617,N24001640,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1229.38,7.1150783437428045,44.0,2,0,0,0.0,0.0
618618,N24002076,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2029.17,7.615874812371878,55.0,1,0,0,0.0,0.0
618621,N24002070,TEJAJINAGAR TO BALWARA,CIVIL AVIATION,Mega,1162.8,7.0594457922225695,36.0,1,0,0,0.0,0.0
618622,N24001767,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1001.69,6.9104416674074445,39.0,2,0,0,0.0,0.0
618630,N24001676,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2718.46,7.908188610168706,30.0,2,0,0,0.0,0.0
618632,N24001626,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,972.06,6.880445745238551,35.0,2,0,0,0.0,0.0
618634,N24001819,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1102.63,7.0063600257358924,46.0,2,0,0,0.0,0.0
618635,N24001818,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,818.73,6.708975017744909,47.0,2,0,0,0.0,0.0
618637,N24001804,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1654.07,7.4115985829892175,33.0,2,0,0,0.0,0.0
618639,N24001611,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1855.59,7.526496750761517,47.0,2,0,0,0.0,0.0
618642,N24001595,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1034.0,6.942156705699469,43.0,2,0,0,0.0,0.0
618644,N24001854,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1214.93,7.103264495079665,24.0,2,0,0,0.0,0.0
618645,N24002056,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,964.64,6.8727910939460415,60.0,1,0,0,0.0,0.0
618647,N24002091,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,906.51,6.810704585362041,51.0,1,0,0,0.0,0.0
618654,N24001967,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,521.21,6.2580698058327275,83.0,1,0,0,0.0,0.0
618663,N24002077,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1000.63,6.909383951973957,39.0,1,0,0,0.0,0.0
618664,N24001614,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,524.84,6.264996983955321,33.0,2,0,1,0.0,0.0
618665,N24001615,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,790.78,6.674283575449255,37.0,2,0,1,0.0,34950.0
618673,N24001593,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1368.19,7.2219746030944485,34.0,2,0,1,0.0,898.4615384615385
618674,N24001588,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1470.73,7.294193858551555,37.0,2,0,0,0.0,0.0
618675,N24002017,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1307.16,7.176376848695176,43.0,1,0,0,0.0,0.0
618676,N24001669,PACKAGE ? OD-1,COAL,Major,586.0,6.375024819828097,37.0,2,0,0,0.0,0.0
618681,N24001838,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,922.5,6.828170799639294,37.0,2,0,0,0.0,0.0
618687,N24002068,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,652.33,6.482082361502622,27.0,1,0,0,0.0,0.0
618689,N24001746,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,364.47,5.901184196477774,37.0,2,0,0,0.0,0.0
